,id,query,label,index,tokens
2844,2844,واحد آموزش آزاد دانشگاه چه درس هایی ارائه میده؟,1,2844,"['واحد', 'آموزش', 'آزاد', 'دانشگاه', 'درس', 'هایی', 'ارائه', 'میده']"
2845,2845,آیا سیستم های سایت به وای فای وصل میشوند؟,3,2845,"['سیستم\u200cهای', 'سایت', 'وای', 'فای', 'وصل', 'میشوند']"
2846,2846,از کدوم مسیر می توانم به دانشکده حقوق برسم؟,5,2846,"['کدوم', 'مسیر', 'می\u200cتوانم', 'دانشکده', 'حقوق', 'برسم']"
2847,2847,گوشی ساموسنگ بگیریم یا اپل؟,5,2847,"['گوشی', 'ساموسنگ', 'بگیریم', 'اپل']"
2848,2848,پریز برق در کتابخانه نیست.,4,2848,"['پریز', 'برق', 'در', 'کتابخانه']"
2849,2849,پنجره های اتاق 201 بسته نمیشوند.,4,2849,"['پنجره\u200cهای', 'اتاق', '۲۰۱', 'بسته', 'نمیشوند']"
2850,2850,اغلب دانشجویان این دانشکده در کجا مشغول به کار می شوند؟,5,2850,"['اغلب', 'دانشجویان', 'دانشکده', 'در', 'کجا', 'مشغول', 'کار', 'می\u200cشوند']"
2851,2851,زمان بندی امتحان مشکل دارد,1,2851,"['زمان', 'بندی', 'امتحان', 'مشکل', 'دارد']"
2852,2852,حداقل واحد های انتخابی برای هر ترم چقدر است؟,1,2852,"['حداقل', 'واحد\u200cهای', 'انتخابی', 'ترم']"
2853,2853,چطوری باید انصراف بدم؟,1,2853,"['چطوری', 'باید', 'انصراف', 'بدم']"
2854,2854,چند واحد میتونیم حذف کنیم؟,1,2854,"['واحد', 'میتونیم', 'حذف', 'کنیم']"
2855,2855,چرا برنامه امتحانات انقدر فشرده چیده شده است؟,4,2855,"['برنامه', 'امتحانات', 'انقدر', 'فشرده', 'چیده', 'شده_است']"
2856,2856,استفاده از سایت هزینه داره؟,3,2856,"['استفاده', 'سایت', 'هزینه', 'داره']"
2857,2857,خوابگاه ها چن نفرن؟,5,2857,"['خوابگاه\u200cها', 'چن', 'نفرن']"
2858,2858,برای ثبت نام باید کجا برم؟,1,2858,"['ثبت', 'نام', 'باید', 'کجا', 'برم']"
2859,2859,لطفا برای اتاق ACM یک میز تهیه کنید.,4,2859,"['لطفا', 'اتاق', 'ACM', 'یک', 'میز', 'تهیه', 'کنید']"
2860,2860,کلاسی که هفت صبح شروع میشود اذیت کننده است,1,2860,"['کلاسی', 'که', 'هفت', 'صبح', 'شروع', 'میشود', 'اذیت', 'کننده']"
2861,2861,اتاق رییس دانشکده کجاس ؟,2,2861,"['اتاق', 'رییس', 'دانشکده', 'کجاس']"
2862,2862,دانشکده برا مسابقات تیم داده؟,3,2862,"['دانشکده', 'برا', 'مسابقات', 'تیم', 'داده']"
2863,2863,چه مشکلی پیش می آید اگر نظرسنجی اساتید را انجام ندهم؟,1,2863,"['مشکلی', 'پیش', 'می\u200cآید', 'اگر', 'نظرسنجی', 'اساتید', 'انجام', 'ندهم']"
2864,2864,بعضی از اساتید اخلاق مناسب و در شان دانشجو را ندارند.,4,2864,"['بعضی', 'اساتید', 'اخلاق', 'مناسب', 'در', 'شان', 'دانشجو', 'ندارند']"
2865,2865,لابی جایگزین را در کجا میخواهید احداث کنید؟,4,2865,"['لابی', 'جایگزین', 'در', 'کجا', 'میخواهید', 'احداث', 'کنید']"
2866,2866,دانشکده کامپیوتر اینجاست؟,5,2866,"['دانشکده', 'کامپیوتر', 'اینجاست']"
2867,2867,چرا صحبت های ما را گوش نمیدهید؟,4,2867,"['صحبت\u200cهای', 'گوش', 'نمیدهید']"
2868,2868,اگر کتاب رو دیر بیارم چقدر جریمه میشم؟,3,2868,"['اگر', 'کتاب', 'دیر', 'بیارم', 'جریمه', 'میشم']"
2869,2869,نمازخانه داره اینجا؟,2,2869,"['نمازخانه', 'داره', 'اینجا']"
2870,2870,تاریخ امتحانات پایانترم در چه بازه زمانی ای است؟,1,2870,"['تاریخ', 'امتحانات', 'پایانترم', 'در', 'بازه', 'زمانی', 'ای']"
2871,2871,حداکثر واحد مجاز چند است؟,1,2871,"['حداکثر', 'واحد', 'مجاز']"
2872,2872,مدارک مورد نیاز برای ثبت نام شامل چه چیز هایی است؟,1,2872,"['مدارک', 'مورد', 'نیاز', 'ثبت', 'نام', 'شامل', 'چیز', 'هایی']"
2873,2873,صندلی های اتاق 005 شکسته است.,4,2873,"['صندلی\u200cهای', 'اتاق', '۰۰۵', 'شکسته_است']"
2874,2874,شماره کلاس هایی که توی طبقه همکف هستند از چند تا چند است؟,2,2874,"['شماره', 'کلاس', 'هایی', 'که', 'طبقه', 'همکف', 'هستند']"
2875,2875,کلاس ها تا کی مجازی می ماند؟,4,2875,"['کلاس\u200cها', 'مجازی', 'می\u200cماند']"
2876,2876,چجوری میتونم ترمم رو حذف کنم؟,1,2876,"['چجوری', 'میتونم', 'ترمم', 'حذف', 'کنم']"
2877,2877,برای طبقه ی همکف تصفیه هوا تعبیه کنید.,4,2877,"['طبقه\u200cی', 'همکف', 'تصفیه', 'هوا', 'تعبیه', 'کنید']"
2878,2878,امروز دانشگاه برفیه؟,5,2878,"['امروز', 'دانشگاه', 'برفیه']"
2879,2879,نمره ی درس فیزیک هنوز اعلام نشده.,1,2879,"['نمره\u200cی', 'درس', 'فیزیک', 'هنوز', 'اعلام', 'نشده']"
2880,2880,در صورت خراب شدن کتاب امانی چیکار باید کرد>,3,2880,"['در', 'صورت', 'خراب', 'شدن', 'کتاب', 'امانی', 'چیکار', 'باید', 'کرد>']"
2881,2881,آیا امکان برداشتن دروس اختیاری از دانشکده های دیگر ممکن است؟,1,2881,"['امکان', 'برداشتن', 'دروس', 'اختیاری', 'دانشکده\u200cهای', 'دیگر', 'ممکن']"
2882,2882,چند عملیات در زمان حذف و اضافه مجاز است؟,1,2882,"['عملیات', 'در', 'زمان', 'حذف', 'اضافه', 'مجاز']"
2883,2883,چطور کارنامه رسمی بگیرم؟,1,2883,"['چطور', 'کارنامه', 'رسمی', 'بگیرم']"
2884,2884,رمز سامانه گلستان رو فراموش کردم.,1,2884,"['رمز', 'سامانه', 'گلستان', 'فراموش', 'کردم']"
2885,2885,استخر دانشگاه فعال است؟,5,2885,"['استخر', 'دانشگاه', 'فعال']"
2886,2886,آیا میتوانم روی سایت دانشکده برنامه ای نصب کنم؟,3,2886,"['میتوانم', 'روی', 'سایت', 'دانشکده', 'برنامه\u200cای', 'نصب', 'کنم']"
2887,2887,چند روز از سال 1400 باقی مانده است؟,5,2887,"['روز', 'سال', '۱۴۰۰', 'باقی', 'مانده_است']"
2888,2888,آزمایشگاه ریزپردازنده این ترم حضوری است؟,1,2888,"['آزمایشگاه', 'ریزپردازنده', 'ترم', 'حضوری']"
2889,2889,هزینه آزاد سازی مدرک چند تومنه ؟,1,2889,"['هزینه', 'آزاد', 'سازی', 'مدرک', 'تومنه']"
2890,2890,کتابخانه دانشکده کجاست ؟,2,2890,"['کتابخانه', 'دانشکده', 'کجاست']"
2891,2891,چند کتاب می توانم همراه خودم ببرم؟,3,2891,"['کتاب', 'می\u200cتوانم', 'همراه', 'خودم', 'ببرم']"
2892,2892,چه سیستم عاملی بر روی کامپیوتر های سایت نصب شده ؟,3,2892,"['سیستم', 'عاملی', 'بر', 'روی', 'کامپیوتر\u200cهای', 'سایت', 'نصب', 'شده']"
2893,2893,یکی از کلاس اپرده پروژکتورش پاره شده. لطفا تعویض بشه.,4,2893,"['یکی', 'کلاس', 'اپرده', 'پروژکتورش', 'پاره', 'شده', 'لطفا', 'تعویض', 'بشه']"
2894,2894,بوفه های دانشکده را بیشتر کنید,4,2894,"['بوفه\u200cهای', 'دانشکده', 'بیشتر', 'کنید']"
2895,2895,دروس عمومی چرا مفت نمی ارزن؟,5,2895,"['دروس', 'عمومی', 'مفت', 'نمی\u200cارزن']"
2896,2896,آیا امکان حذف اضطراری برای درس های عملی وجود دارد ؟,1,2896,"['امکان', 'حذف', 'اضطراری', 'درس\u200cهای', 'عملی', 'وجود', 'دارد']"
2897,2897,دانشگاه ما کی حضوری میشه؟,2,2897,"['دانشگاه', 'حضوری', 'میشه']"
2898,2898,استاد قاسمی به دانشجو احترام نمیگذارند.,4,2898,"['استاد', 'قاسمی', 'دانشجو', 'احترام', 'نمیگذارند']"
2899,2899,کلاس 101 کجا است ؟,2,2899,"['کلاس', '۱۰۱', 'کجا']"
2900,2900,امکانش هست در مهلت حذف و اضافه، درس فیزیک 2 اضافه شود؟,1,2900,"['امکانش', 'در', 'مهلت', 'حذف', 'اضافه', 'درس', 'فیزیک', '۲', 'اضافه', 'شود']"
2901,2901,شهریه ترم تابستون چقدره؟,1,2901,"['شهریه', 'ترم', 'تابستون']"
2902,2902,کجا کار کنم,5,2902,"['کجا', 'کار', 'کنم']"
2903,2903,مسئول تحویل کتاب ها چه کسی است؟,3,2903,"['مسئول', 'تحویل', 'کتاب\u200cها', 'کسی']"
2904,2904,برنامه درسی را کجا می توانم مشاهده کنم؟,1,2904,"['برنامه', 'درسی', 'کجا', 'می\u200cتوانم', 'مشاهده', 'کنم']"
2905,2905,چرا بعضی از دروس فقط در ترم خاصی رائه می شوند؟,4,2905,"['بعضی', 'دروس', 'فقط', 'در', 'ترم', 'خاصی', 'رائه', 'می\u200cشوند']"
2906,2906,از کجا می تونم رزومه اساتید رو ببینم؟,2,2906,"['کجا', 'می\u200cتونم', 'رزومه', 'اساتید', 'ببینم']"
2907,2907,تاریخ امتحانات دروس را از کجا میتوانم ببینم؟,1,2907,"['تاریخ', 'امتحانات', 'دروس', 'کجا', 'میتوانم', 'ببینم']"
2908,2908,ظرفیت درس هوش کم است,1,2908,"['ظرفیت', 'درس', 'هوش', 'کم']"
2909,2909,سطح تمرینات درس هوش مصنوعی بالاست.,4,2909,"['سطح', 'تمرینات', 'درس', 'هوش', 'مصنوعی', 'بالاست']"
2910,2910,کتابخونه کجاست؟,2,2910,"['کتابخونه', 'کجاست']"
2911,2911,میخواهم کتاب اهدا کنم؟,3,2911,"['میخواهم', 'کتاب', 'اهدا', 'کنم']"
2912,2912,میشه لپتاپ رو اینجا با ethernet به اینترنت وصل کرد؟,3,2912,"['میشه', 'لپتاپ', 'اینجا', 'ethernet', 'اینترنت', 'وصل', 'کرد']"
2913,2913,برنامه دانشگاه تهران چطوریه؟,5,2913,"['برنامه', 'دانشگاه', 'تهران']"
2914,2914,میزان رضایت دانشجویان از دانشکده چقدر است؟,5,2914,"['میزان', 'رضایت', 'دانشجویان', 'دانشکده']"
2915,2915,من غذا سفارش دادم هنوز نرسیده بدستتون؟,2,2915,"['غذا', 'سفارش', 'دادم', 'هنوز', 'نرسیده', 'بدستتون']"
2916,2916,چه جوری برای سفرهای دانشجویی ثبت نام کنم؟,2,2916,"['جوری', 'سفرهای', 'دانشجویی', 'ثبت', 'نام', 'کنم']"
2917,2917,بوفه کامپیوتر کجاست؟,2,2917,"['بوفه', 'کامپیوتر', 'کجاست']"
2918,2918,اتاق استاد مهدیانی کجاست؟,2,2918,"['اتاق', 'استاد', 'مهدیانی', 'کجاست']"
2919,2919,مهلت انتخاب واحد تا چه زمانی است؟,1,2919,"['مهلت', 'انتخاب', 'واحد', 'زمانی']"
2920,2920,فلش میتونم بزنم؟,3,2920,"['فلش', 'میتونم', 'بزنم']"
2921,2921,چه سالی هستیم الان به میلادی؟,5,2921,"['سالی', 'هستیم', 'الان', 'میلادی']"
2922,2922,کدام در دانشگاه به دانشکده کامپیوتر نزدیک تره؟,2,2922,"['کدام', 'در', 'دانشگاه', 'دانشکده', 'کامپیوتر', 'نزدیک', 'تره']"
2923,2923,کجا میتوانم استاد راهنما را پیدا کنم؟,2,2923,"['کجا', 'میتوانم', 'استاد', 'راهنما', 'پیدا', 'کنم']"
2924,2924,چه اساتیدی روزهای زوج در دانشکده هستند؟,2,2924,"['اساتیدی', 'روزهای', 'زوج', 'در', 'دانشکده', 'هستند']"
2925,2925,برای خواندن بهتر و جمعبندی دروس فرجه قرار دهید,4,2925,"['خواندن', 'بهتر', 'جمعبندی', 'دروس', 'فرجه', 'قرار', 'دهید']"
2926,2926,کدوم اساتید این ترم معماری کامپیوتر ارائه میدن؟,1,2926,"['کدوم', 'اساتید', 'ترم', 'معماری', 'کامپیوتر', 'ارائه', 'میدن']"
2927,2927,آیا ماسک زدن در این مکان اجباریه؟,3,2927,"['ماسک', 'زدن', 'در', 'مکان', 'اجباریه']"
2928,2928,پاریس پایتخت کجاست؟,5,2928,"['پاریس', 'پایتخت', 'کجاست']"
2929,2929,دانشجو جهت موجه نمودن غیبت در جلسه امتحان چگونه عمل نماید؟,1,2929,"['دانشجو', 'جهت', 'موجه', 'نمودن', 'غیبت', 'در', 'جلسه', 'امتحان', 'چگونه', 'عمل', 'نماید']"
2930,2930,برای رزرو غذا باید چه کار کنم؟,2,2930,"['رزرو', 'غذا', 'باید', 'کار', 'کنم']"
2931,2931,نمازخانه کجاست؟,2,2931,"['نمازخانه', 'کجاست']"
2932,2932,لابی دانشکده کجاست,2,2932,"['لابی', 'دانشکده', 'کجاست']"
2933,2933,میشه با حذف تک درس تعداد واحد برسه به زیر ۱۲ ؟,1,2933,"['میشه', 'حذف', 'تک', 'درس', 'تعداد', 'واحد', 'برسه', 'زیر', '۱۲']"
2934,2934,کف واحدهای هر ترم چقدر هست؟,1,2934,"['کف', 'واحدهای', 'ترم']"
2935,2935,درس های ترم بعد رو از کجای گلستان میتونم پیدا کنم،,1,2935,"['درس\u200cهای', 'ترم', 'بعد', 'کجای', 'گلستان', 'میتونم', 'پیدا', 'کنم']"
2936,2936,سایت دانشکده چند سیستم دارد؟,3,2936,"['سایت', 'دانشکده', 'سیستم', 'دارد']"
2937,2937,برای جشن چی بپوشیم؟,5,2937,"['جشن', 'چی', 'بپوشیم']"
2938,2938,برخی درس ها را فقط یک استاد تدریس میکند.,4,2938,"['برخی', 'درس\u200cها', 'فقط', 'یک', 'استاد', 'تدریس', 'میکند']"
2939,2939,برای ثبت نام باید کجا برم؟,1,2939,"['ثبت', 'نام', 'باید', 'کجا', 'برم']"
2940,2940,شرایط حذف پزشکی چیست؟,1,2940,"['شرایط', 'حذف', 'پزشکی', 'چیست']"
2941,2941,دانشکده چه روز هایی بازه؟,2,2941,"['دانشکده', 'روز', 'هایی', 'بازه']"
2942,2942,استاد ابراهیمی مقدم چند سال سابقه تدریس دارن؟,2,2942,"['استاد', 'ابراهیمی', 'مقدم', 'سال', 'سابقه', 'تدریس', 'دارن']"
2943,2943,تعداد دستشویی ها را زیاد کنید,4,2943,"['تعداد', 'دستشویی\u200cها', 'زیاد', 'کنید']"
2944,2944,چگونه میتوانم بر روی سرور دانشکده اکانت داشته باشم؟,3,2944,"['چگونه', 'میتوانم', 'بر', 'روی', 'سرور', 'دانشکده', 'اکانت', 'داشته_باشم']"
